Date,Time,Voltage (V),Current (A),Power (W),Energy (kWh)
16-03-2024,12:30:00,233.27,0.09,20.99,52
16-03-2024,12:45:00,237.77,0.07,16.64,42
16-03-2024,13:00:00,235.72,0.07,16.5,41
16-03-2024,13:15:00,237.56,0.07,16.63,42
16-03-2024,13:30:00,231.73,0.08,18.54,46
16-03-2024,13:45:00,236.91,0.07,16.58,41
16-03-2024,14:00:00,239.11,0.1,23.91,6
16-03-2024,14:15:00,231.57,0.04,9.26,23
16-03-2024,14:30:00,235.79,0.06,14.15,35
16-03-2024,14:45:00,237.13,0.05,11.86,3
16-03-2024,15:00:00,232.37,0.05,11.62,29
16-03-2024,15:15:00,232.83,0.04,9.31,23
16-03-2024,15:30:00,239.1,0.05,11.96,3
16-03-2024,15:45:00,231.48,0.09,20.83,52
16-03-2024,16:00:00,237.76,0.04,9.51,24
16-03-2024,16:15:00,230.42,0.03,6.91,17
16-03-2024,16:30:00,233.95,0.1,23.39,58
16-03-2024,16:45:00,235.1,0.06,14.11,35
16-03-2024,17:00:00,236.79,0.04,9.47,24
16-03-2024,17:15:00,238.11,0.08,19.05,48
16-03-2024,17:30:00,230.34,0.03,6.91,17
16-03-2024,17:45:00,237.26,0.09,21.35,53
16-03-2024,18:00:00,231.78,0.07,16.22,41
16-03-2024,18:15:00,233.97,0.08,18.72,47
16-03-2024,18:30:00,234.48,0.04,9.38,23
16-03-2024,18:45:00,237.05,0.09,21.33,53
16-03-2024,19:00:00,237.21,0.08,18.98,47
16-03-2024,19:15:00,230.48,0.06,13.83,35
16-03-2024,19:30:00,230.26,0.05,11.51,29
16-03-2024,19:45:00,230.31,0.07,16.12,4
16-03-2024,20:00:00,238.34,0.06,14.3,36
16-03-2024,20:15:00,237.74,0.09,21.4,53
16-03-2024,20:30:00,236.77,0.04,9.47,24
16-03-2024,20:45:00,232.76,0.04,9.31,23
16-03-2024,21:00:00,233.73,0.04,9.35,23
16-03-2024,21:15:00,234.32,0.08,18.75,47
16-03-2024,21:30:00,232.41,0.04,9.3,23
16-03-2024,21:45:00,237.62,0.03,7.13,18
16-03-2024,22:00:00,238.68,0.06,14.32,36
16-03-2024,22:15:00,234.61,0.07,16.42,41
16-03-2024,22:30:00,237.3,0.07,16.61,42
16-03-2024,22:45:00,239.47,0.04,9.58,24
16-03-2024,23:00:00,239.92,0.07,16.79,42
16-03-2024,23:15:00,231.49,0.07,16.2,4
16-03-2024,23:30:00,236.51,0.08,18.92,47
16-03-2024,23:45:00,232.9,0.05,11.65,29
17-03-2024,00:00:00,230.36,0.06,13.82,35
17-03-2024,00:15:00,230.53,0.04,9.22,23
17-03-2024,00:30:00,234.03,0.09,21.06,53
17-03-2024,00:45:00,238.13,0.09,21.43,54
17-03-2024,00:00:00,231.01,0.09,20.79,52
17-03-2024,00:15:00,234.92,0.09,21.14,53
17-03-2024,00:30:00,235.46,0.09,21.19,53
17-03-2024,00:45:00,231.78,0.07,16.22,41
17-03-2024,01:00:00,238.58,0.08,19.09,48
17-03-2024,01:15:00,234.48,0.04,9.38,23
17-03-2024,01:30:00,234.31,0.07,16.4,41
17-03-2024,01:45:00,239.45,0.06,14.37,36
17-03-2024,02:00:00,233.6,0.09,21.02,53
17-03-2024,02:15:00,239.58,0.06,14.37,36
17-03-2024,02:30:00,238.62,0.09,21.48,54
17-03-2024,02:45:00,236.39,0.04,9.46,24
17-03-2024,03:00:00,238.75,0.05,11.94,3
17-03-2024,03:15:00,238.13,0.04,9.53,24
17-03-2024,03:30:00,239.27,0.09,21.53,54
17-03-2024,03:45:00,238.2,0.08,19.06,48
17-03-2024,04:00:00,234.97,0.07,16.45,41
17-03-2024,04:15:00,239.02,0.09,21.51,54
17-03-2024,04:30:00,230.09,0.04,9.2,23
17-03-2024,04:45:00,234.32,0.09,21.09,53
17-03-2024,05:00:00,237.28,0.06,14.24,36
17-03-2024,05:15:00,234.88,0.09,21.14,53
17-03-2024,05:30:00,238.43,0.09,21.46,54
17-03-2024,05:45:00,235.96,0.06,14.16,35
17-03-2024,06:00:00,237.25,0.09,21.35,53
17-03-2024,06:15:00,231.09,0.08,18.49,46
17-03-2024,06:30:00,230.69,0.09,20.76,52
17-03-2024,06:45:00,236.53,0.07,16.56,41
17-03-2024,07:00:00,230.58,0.04,9.22,23
17-03-2024,07:15:00,238.42,0.08,19.07,48
17-03-2024,07:30:00,239.65,0.03,7.19,18
17-03-2024,07:45:00,232.71,0.05,11.64,29
17-03-2024,08:00:00,236.91,0.09,21.32,53
17-03-2024,08:15:00,235.72,0.06,14.14,35
17-03-2024,08:30:00,231.94,0.06,13.92,35
17-03-2024,08:45:00,233.86,0.03,7.02,18
17-03-2024,09:00:00,238.36,0.09,21.45,54
17-03-2024,09:15:00,234.75,0.09,21.13,53
17-03-2024,09:30:00,235.87,0.09,21.23,53
17-03-2024,09:45:00,232.21,0.04,9.29,23
17-03-2024,10:00:00,238.56,0.05,11.93,3
17-03-2024,10:15:00,235.87,0.08,18.87,47
17-03-2024,10:30:00,234.31,0.03,7.03,18
17-03-2024,10:45:00,230.25,0.05,11.51,29
17-03-2024,11:00:00,236.87,0.1,23.69,59
17-03-2024,11:15:00,230.56,0.09,20.75,52
17-03-2024,11:30:00,235.32,0.09,21.18,53
17-03-2024,11:45:00,230.74,0.06,13.84,35
17-03-2024,12:00:00,233.48,0.09,21.01,53
17-03-2024,12:15:00,237.92,0.07,16.65,42
17-03-2024,12:30:00,237.29,0.08,18.98,47
17-03-2024,12:45:00,231.11,0.09,20.8,52
17-03-2024,13:00:00,230.35,0.09,20.73,52
17-03-2024,13:15:00,237.58,0.1,23.76,59
17-03-2024,13:30:00,236.64,0.04,9.47,24
17-03-2024,13:45:00,235.35,0.05,11.77,29
17-03-2024,14:00:00,238.06,0.09,21.43,54
17-03-2024,14:15:00,238.15,0.04,9.53,24
17-03-2024,14:30:00,233.95,0.03,7.02,18
17-03-2024,14:45:00,230.13,0.03,6.9,17
17-03-2024,15:00:00,237.3,0.09,21.36,53
17-03-2024,15:15:00,238.05,0.09,21.42,54
17-03-2024,15:30:00,238.7,0.09,21.48,54
17-03-2024,15:45:00,233.99,0.04,9.36,23
17-03-2024,16:00:00,239.07,0.06,14.34,36
17-03-2024,16:15:00,231.64,0.09,20.85,52
17-03-2024,16:30:00,239.05,0.03,7.17,18
17-03-2024,16:45:00,231.01,0.07,16.17,4
17-03-2024,17:00:00,235.95,0.06,14.16,35
17-03-2024,17:15:00,236.98,0.08,18.96,47
17-03-2024,17:30:00,235.77,0.09,21.22,53
17-03-2024,17:45:00,231.27,0.03,6.94,17
17-03-2024,18:00:00,235.62,0.1,23.56,59
17-03-2024,18:15:00,239.19,0.06,14.35,36
17-03-2024,18:30:00,237.28,0.05,11.86,3
17-03-2024,18:45:00,237.02,0.03,7.11,18
17-03-2024,19:00:00,234.83,0.04,9.39,23
17-03-2024,19:15:00,230.34,0.05,11.52,29
17-03-2024,19:30:00,230.41,0.09,20.74,52
17-03-2024,19:45:00,239.62,0.09,21.57,54
17-03-2024,20:00:00,233.66,0.03,7.01,18
17-03-2024,20:15:00,234.7,0.09,21.12,53
17-03-2024,20:30:00,232.95,0.06,13.98,35
17-03-2024,20:45:00,237.86,0.06,14.27,36
17-03-2024,21:00:00,239.29,0.05,11.96,3
17-03-2024,21:15:00,233.77,0.08,18.7,47
17-03-2024,21:30:00,233.7,0.09,21.03,53
17-03-2024,21:45:00,239.38,0.09,21.54,54
17-03-2024,22:00:00,237.72,0.03,7.13,18
17-03-2024,22:15:00,231.81,0.06,13.91,35
17-03-2024,22:30:00,238.36,0.03,7.15,18
17-03-2024,22:45:00,238.21,0.07,16.67,42
17-03-2024,23:00:00,237.69,0.1,23.77,59
17-03-2024,23:15:00,233.74,0.1,23.37,58
17-03-2024,23:30:00,237.04,0.07,16.59,41
17-03-2024,23:45:00,230.17,0.09,20.72,52
18-03-2024,00:00:00,231.76,0.09,20.86,52
18-03-2024,00:15:00,236.85,0.04,9.47,24
18-03-2024,00:30:00,236.8,0.09,21.31,53
18-03-2024,00:45:00,237.66,0.05,11.88,3
18-03-2024,00:00:00,230.46,0.08,18.44,46
18-03-2024,00:15:00,233.73,0.07,16.36,41
18-03-2024,00:30:00,237.11,0.04,9.48,24
18-03-2024,00:45:00,239.63,0.06,14.38,36
18-03-2024,01:00:00,238.26,0.07,16.68,42
18-03-2024,01:15:00,232.24,0.07,16.26,41
18-03-2024,01:30:00,230.39,0.05,11.52,29
18-03-2024,01:45:00,237.89,0.08,19.03,48
18-03-2024,02:00:00,236.31,0.07,16.54,41
18-03-2024,02:15:00,238.98,0.1,23.9,6
18-03-2024,02:30:00,235.02,0.09,21.15,53
18-03-2024,02:45:00,234.31,0.06,14.06,35
18-03-2024,03:00:00,231.0,0.1,23.1,58
18-03-2024,03:15:00,236.55,0.05,11.83,3
18-03-2024,03:30:00,235.62,0.04,9.42,24
18-03-2024,03:45:00,234.57,0.03,7.04,18
18-03-2024,04:00:00,232.38,0.09,20.91,52
18-03-2024,04:15:00,231.63,0.09,20.85,52
18-03-2024,04:30:00,233.14,0.06,13.99,35
18-03-2024,04:45:00,239.74,0.05,11.99,3
18-03-2024,05:00:00,236.36,0.1,23.64,59
18-03-2024,05:15:00,230.43,0.09,20.74,52
18-03-2024,05:30:00,238.82,0.07,16.72,42
18-03-2024,05:45:00,234.44,0.05,11.72,29
18-03-2024,06:00:00,231.24,0.05,11.56,29
18-03-2024,06:15:00,230.88,0.09,20.78,52
18-03-2024,06:30:00,232.12,0.04,9.28,23
18-03-2024,06:45:00,236.58,0.05,11.83,3
18-03-2024,07:00:00,238.31,0.06,14.3,36
18-03-2024,07:15:00,235.35,0.09,21.18,53
18-03-2024,07:30:00,239.85,0.04,9.59,24
18-03-2024,07:45:00,233.25,0.1,23.33,58
18-03-2024,08:00:00,231.6,0.06,13.9,35
18-03-2024,08:15:00,238.34,0.07,16.68,42
18-03-2024,08:30:00,232.83,0.04,9.31,23
18-03-2024,08:45:00,231.0,0.07,16.17,4
18-03-2024,09:00:00,239.65,0.08,19.17,48
18-03-2024,09:15:00,234.89,0.07,16.44,41
18-03-2024,09:30:00,232.46,0.09,20.92,52
18-03-2024,09:45:00,232.73,0.09,20.95,52
18-03-2024,10:00:00,239.76,0.1,23.98,6
18-03-2024,10:15:00,236.8,0.03,7.1,18
18-03-2024,10:30:00,239.19,0.06,14.35,36
18-03-2024,10:45:00,233.56,0.07,16.35,41
18-03-2024,11:00:00,230.71,0.09,20.76,52
18-03-2024,11:15:00,237.74,0.08,19.02,48
18-03-2024,11:30:00,230.65,0.06,13.84,35
18-03-2024,11:45:00,239.09,0.07,16.74,42
18-03-2024,12:00:00,236.83,0.05,11.84,3
18-03-2024,12:15:00,232.23,0.05,11.61,29
18-03-2024,12:30:00,231.11,0.09,20.8,52
18-03-2024,12:45:00,235.73,0.08,18.86,47
18-03-2024,13:00:00,236.42,0.08,18.91,47
18-03-2024,13:15:00,231.11,0.05,11.56,29
18-03-2024,13:30:00,238.36,0.07,16.69,42
18-03-2024,13:45:00,234.89,0.04,9.4,24
18-03-2024,14:00:00,238.83,0.05,11.94,3
18-03-2024,14:15:00,230.1,0.07,16.11,4
18-03-2024,14:30:00,236.39,0.08,18.91,47
18-03-2024,14:45:00,233.24,0.08,18.66,47
18-03-2024,15:00:00,236.38,0.05,11.82,3
18-03-2024,15:15:00,231.91,0.07,16.23,41
18-03-2024,15:30:00,239.27,0.1,23.93,6
18-03-2024,15:45:00,235.02,0.06,14.1,35
18-03-2024,16:00:00,234.91,0.09,21.14,53
18-03-2024,16:15:00,233.32,0.04,9.33,23
18-03-2024,16:30:00,232.32,0.09,20.91,52
18-03-2024,16:45:00,233.73,0.09,21.04,53
18-03-2024,17:00:00,235.1,0.07,16.46,41
18-03-2024,17:15:00,233.25,0.04,9.33,23
18-03-2024,17:30:00,237.8,0.1,23.78,59
18-03-2024,17:45:00,237.55,0.05,11.88,3
18-03-2024,18:00:00,233.93,0.05,11.7,29
18-03-2024,18:15:00,235.38,0.08,18.83,47
18-03-2024,18:30:00,236.07,0.07,16.52,41
18-03-2024,18:45:00,234.41,0.1,23.44,59
18-03-2024,19:00:00,238.55,0.06,14.31,36
18-03-2024,19:15:00,234.71,0.08,18.78,47
18-03-2024,19:30:00,237.03,0.09,21.33,53
18-03-2024,19:45:00,238.09,0.1,23.81,6
18-03-2024,20:00:00,235.85,0.03,7.08,18
18-03-2024,20:15:00,233.55,0.1,23.36,58
18-03-2024,20:30:00,234.56,0.07,16.42,41
18-03-2024,20:45:00,239.4,0.1,23.94,6
18-03-2024,21:00:00,235.35,0.04,9.41,24
18-03-2024,21:15:00,234.95,0.08,18.8,47
18-03-2024,21:30:00,231.87,0.03,6.96,17
18-03-2024,21:45:00,237.15,0.05,11.86,3
18-03-2024,22:00:00,232.76,0.04,9.31,23
18-03-2024,22:15:00,234.81,0.04,9.39,23
18-03-2024,22:30:00,232.08,0.08,18.57,46
18-03-2024,22:45:00,233.78,0.05,11.69,29
18-03-2024,23:00:00,233.43,0.07,16.34,41
18-03-2024,23:15:00,238.78,0.04,9.55,24
18-03-2024,23:30:00,232.45,0.08,18.6,47
18-03-2024,23:45:00,234.62,0.09,21.12,53
19-03-2024,00:00:00,238.99,0.09,21.51,54
19-03-2024,00:15:00,237.25,0.08,18.98,47
19-03-2024,00:30:00,239.68,0.08,19.17,48
19-03-2024,00:45:00,234.79,0.08,18.78,47
19-03-2024,00:00:00,232.64,0.1,23.26,58
19-03-2024,00:15:00,233.54,0.07,16.35,41
19-03-2024,00:30:00,231.57,0.06,13.89,35
19-03-2024,00:45:00,237.46,0.07,16.62,42
19-03-2024,01:00:00,232.43,0.08,18.59,46
19-03-2024,01:15:00,235.01,0.08,18.8,47
19-03-2024,01:30:00,239.34,0.07,16.75,42
19-03-2024,01:45:00,236.1,0.04,9.44,24
19-03-2024,02:00:00,237.92,0.06,14.28,36
19-03-2024,02:15:00,234.56,0.09,21.11,53
19-03-2024,02:30:00,231.77,0.09,20.86,52
19-03-2024,02:45:00,230.2,0.06,13.81,35
19-03-2024,03:00:00,237.24,0.06,14.23,36
19-03-2024,03:15:00,230.7,0.06,13.84,35
19-03-2024,03:30:00,236.72,0.06,14.2,35
19-03-2024,03:45:00,231.9,0.04,9.28,23
19-03-2024,04:00:00,238.86,0.08,19.11,48
19-03-2024,04:15:00,239.25,0.07,16.75,42
19-03-2024,04:30:00,233.12,0.03,6.99,17
19-03-2024,04:45:00,237.34,0.09,21.36,53
19-03-2024,05:00:00,238.1,0.09,21.43,54
19-03-2024,05:15:00,230.5,0.08,18.44,46
19-03-2024,05:30:00,231.57,0.07,16.21,41
19-03-2024,05:45:00,230.69,0.07,16.15,4
19-03-2024,06:00:00,235.1,0.04,9.4,24
19-03-2024,06:15:00,230.03,0.09,20.7,52
19-03-2024,06:30:00,239.87,0.09,21.59,54
19-03-2024,06:45:00,233.01,0.05,11.65,29
19-03-2024,07:00:00,232.41,0.06,13.94,35
19-03-2024,07:15:00,234.98,0.06,14.1,35
19-03-2024,07:30:00,238.92,0.08,19.11,48
19-03-2024,07:45:00,230.95,0.05,11.55,29
19-03-2024,08:00:00,232.48,0.04,9.3,23
19-03-2024,08:15:00,234.14,0.07,16.39,41
19-03-2024,08:30:00,236.14,0.06,14.17,35
19-03-2024,08:45:00,238.64,0.09,21.48,54
19-03-2024,09:00:00,233.32,0.09,21.0,53
19-03-2024,09:15:00,235.37,0.09,21.18,53
19-03-2024,09:30:00,236.73,0.07,16.57,41
19-03-2024,09:45:00,234.53,0.07,16.42,41
19-03-2024,10:00:00,236.74,0.05,11.84,3
19-03-2024,10:15:00,236.46,0.04,9.46,24
19-03-2024,10:30:00,238.44,0.08,19.08,48
19-03-2024,10:45:00,234.87,0.06,14.09,35
19-03-2024,11:00:00,234.15,0.09,21.07,53
19-03-2024,11:15:00,239.7,0.08,19.18,48
19-03-2024,11:30:00,236.1,0.1,23.61,59
19-03-2024,11:45:00,231.92,0.04,9.28,23
19-03-2024,12:00:00,236.53,0.08,18.92,47
19-03-2024,12:15:00,236.07,0.06,14.16,35
19-03-2024,12:30:00,235.47,0.07,16.48,41
19-03-2024,12:45:00,231.64,0.03,6.95,17
19-03-2024,13:00:00,236.79,0.07,16.58,41
19-03-2024,13:15:00,237.56,0.09,21.38,53
19-03-2024,13:30:00,232.66,0.08,18.61,47
19-03-2024,13:45:00,234.16,0.03,7.02,18
19-03-2024,14:00:00,239.74,0.08,19.18,48
19-03-2024,14:15:00,235.43,0.03,7.06,18
19-03-2024,14:30:00,237.24,0.07,16.61,42
19-03-2024,14:45:00,231.58,0.07,16.21,41
19-03-2024,15:00:00,238.69,0.07,16.71,42
19-03-2024,15:15:00,236.06,0.06,14.16,35
19-03-2024,15:30:00,236.97,0.07,16.59,41
19-03-2024,15:45:00,236.36,0.08,18.91,47
19-03-2024,16:00:00,232.7,0.08,18.62,47
19-03-2024,16:15:00,237.06,0.08,18.96,47
19-03-2024,16:30:00,237.89,0.03,7.14,18
19-03-2024,16:45:00,233.52,0.05,11.68,29
19-03-2024,17:00:00,238.21,0.04,9.53,24
19-03-2024,17:15:00,237.95,0.04,9.52,24
19-03-2024,17:30:00,234.2,0.07,16.39,41
19-03-2024,17:45:00,237.3,0.07,16.61,42
19-03-2024,18:00:00,233.31,0.1,23.33,58
19-03-2024,18:15:00,231.65,0.1,23.17,58
19-03-2024,18:30:00,230.59,0.07,16.14,4
19-03-2024,18:45:00,239.47,0.09,21.55,54
19-03-2024,19:00:00,233.01,0.06,13.98,35
19-03-2024,19:15:00,237.15,0.03,7.11,18
19-03-2024,19:30:00,235.0,0.07,16.45,41
19-03-2024,19:45:00,239.22,0.03,7.18,18
19-03-2024,20:00:00,239.49,0.03,7.18,18
19-03-2024,20:15:00,232.0,0.07,16.24,41
19-03-2024,20:30:00,230.16,0.05,11.51,29
19-03-2024,20:45:00,239.21,0.09,21.53,54
19-03-2024,21:00:00,236.03,0.08,18.88,47
19-03-2024,21:15:00,233.26,0.07,16.33,41
19-03-2024,21:30:00,233.05,0.04,9.32,23
19-03-2024,21:45:00,233.21,0.04,9.33,23
19-03-2024,22:00:00,234.49,0.08,18.76,47
19-03-2024,22:15:00,236.11,0.1,23.61,59
19-03-2024,22:30:00,232.65,0.08,18.61,47
19-03-2024,22:45:00,234.26,0.09,21.08,53
19-03-2024,23:00:00,239.69,0.06,14.38,36
19-03-2024,23:15:00,234.28,0.06,14.06,35
19-03-2024,23:30:00,237.36,0.07,16.62,42
19-03-2024,23:45:00,236.52,0.09,21.29,53
20-03-2024,00:00:00,238.64,0.07,16.7,42
20-03-2024,00:15:00,231.18,0.05,11.56,29
20-03-2024,00:30:00,231.26,0.09,20.81,52
20-03-2024,00:45:00,230.29,0.08,18.42,46
20-03-2024,00:00:00,237.15,0.1,23.72,59
20-03-2024,00:15:00,230.38,0.05,11.52,29
20-03-2024,00:30:00,234.51,0.08,18.76,47
20-03-2024,00:45:00,236.56,0.07,16.56,41
20-03-2024,01:00:00,234.18,0.09,21.08,53
20-03-2024,01:15:00,234.43,0.04,9.38,23
20-03-2024,01:30:00,234.88,0.06,14.09,35
20-03-2024,01:45:00,236.32,0.09,21.27,53
20-03-2024,02:00:00,232.76,0.09,20.95,52
20-03-2024,02:15:00,233.13,0.04,9.33,23
20-03-2024,02:30:00,239.03,0.07,16.73,42
20-03-2024,02:45:00,234.07,0.06,14.04,35
20-03-2024,03:00:00,232.95,0.09,20.97,52
20-03-2024,03:15:00,235.65,0.06,14.14,35
20-03-2024,03:30:00,238.8,0.05,11.94,3
20-03-2024,03:45:00,232.12,0.08,18.57,46
20-03-2024,04:00:00,232.9,0.04,9.32,23
20-03-2024,04:15:00,233.18,0.04,9.33,23
20-03-2024,04:30:00,230.24,0.03,6.91,17
20-03-2024,04:45:00,233.94,0.1,23.39,58
20-03-2024,05:00:00,234.52,0.07,16.42,41
20-03-2024,05:15:00,235.15,0.07,16.46,41
20-03-2024,05:30:00,230.28,0.04,9.21,23
20-03-2024,05:45:00,230.16,0.07,16.11,4
20-03-2024,06:00:00,239.95,0.07,16.8,42
20-03-2024,06:15:00,236.31,0.08,18.9,47
20-03-2024,06:30:00,233.78,0.08,18.7,47
20-03-2024,06:45:00,238.85,0.07,16.72,42
20-03-2024,07:00:00,231.32,0.07,16.19,4
20-03-2024,07:15:00,238.24,0.08,19.06,48
20-03-2024,07:30:00,231.67,0.1,23.17,58
20-03-2024,07:45:00,238.47,0.04,9.54,24
20-03-2024,08:00:00,236.18,0.08,18.89,47
20-03-2024,08:15:00,233.99,0.09,21.06,53
20-03-2024,08:30:00,232.42,0.04,9.3,23
20-03-2024,08:45:00,231.73,0.05,11.59,29
20-03-2024,09:00:00,236.51,0.04,9.46,24
20-03-2024,09:15:00,239.22,0.08,19.14,48
20-03-2024,09:30:00,233.01,0.08,18.64,47
20-03-2024,09:45:00,230.58,0.04,9.22,23
20-03-2024,10:00:00,234.63,0.09,21.12,53
20-03-2024,10:15:00,236.82,0.05,11.84,3
20-03-2024,10:30:00,239.64,0.06,14.38,36
20-03-2024,10:45:00,237.01,0.06,14.22,36
20-03-2024,11:00:00,237.27,0.09,21.35,53
20-03-2024,11:15:00,232.3,0.1,23.23,58
20-03-2024,11:30:00,239.06,0.07,16.73,42
20-03-2024,11:45:00,237.18,0.06,14.23,36
20-03-2024,12:00:00,236.68,0.04,9.47,24
20-03-2024,12:15:00,232.73,0.07,16.29,41
20-03-2024,12:30:00,230.09,0.05,11.5,29
20-03-2024,12:45:00,232.75,0.06,13.96,35
20-03-2024,13:00:00,231.52,0.09,20.84,52
20-03-2024,13:15:00,237.87,0.07,16.65,42
20-03-2024,13:30:00,235.72,0.06,14.14,35
20-03-2024,13:45:00,235.31,0.05,11.77,29
20-03-2024,14:00:00,230.02,0.08,18.4,46
20-03-2024,14:15:00,236.01,0.05,11.8,3
20-03-2024,14:30:00,231.03,0.1,23.1,58
20-03-2024,14:45:00,235.27,0.08,18.82,47
20-03-2024,15:00:00,238.84,0.09,21.5,54
20-03-2024,15:15:00,235.57,0.06,14.13,35
20-03-2024,15:30:00,237.81,0.08,19.02,48
20-03-2024,15:45:00,234.12,0.04,9.36,23
20-03-2024,16:00:00,234.32,0.04,9.37,23
20-03-2024,16:15:00,230.63,0.06,13.84,35
20-03-2024,16:30:00,232.23,0.06,13.93,35
20-03-2024,16:45:00,236.44,0.08,18.92,47
20-03-2024,17:00:00,232.95,0.06,13.98,35
20-03-2024,17:15:00,237.92,0.07,16.65,42
20-03-2024,17:30:00,237.02,0.06,14.22,36
20-03-2024,17:45:00,235.11,0.1,23.51,59
20-03-2024,18:00:00,231.95,0.03,6.96,17
20-03-2024,18:15:00,235.56,0.05,11.78,29
20-03-2024,18:30:00,238.1,0.05,11.91,3
20-03-2024,18:45:00,231.5,0.05,11.58,29
20-03-2024,19:00:00,238.07,0.09,21.43,54
20-03-2024,19:15:00,236.9,0.06,14.21,36
20-03-2024,19:30:00,234.93,0.1,23.49,59
20-03-2024,19:45:00,231.3,0.07,16.19,4
20-03-2024,20:00:00,239.66,0.04,9.59,24
20-03-2024,20:15:00,236.39,0.09,21.28,53
20-03-2024,20:30:00,237.68,0.06,14.26,36
20-03-2024,20:45:00,234.68,0.08,18.77,47
20-03-2024,21:00:00,230.54,0.06,13.83,35
20-03-2024,21:15:00,232.39,0.08,18.59,46
20-03-2024,21:30:00,236.44,0.06,14.19,35
20-03-2024,21:45:00,230.89,0.1,23.09,58
20-03-2024,22:00:00,232.29,0.05,11.61,29
20-03-2024,22:15:00,233.49,0.07,16.34,41
20-03-2024,22:30:00,231.45,0.08,18.52,46
20-03-2024,22:45:00,238.25,0.08,19.06,48
20-03-2024,23:00:00,231.21,0.07,16.18,4
20-03-2024,23:15:00,233.57,0.1,23.36,58
20-03-2024,23:30:00,230.04,0.06,13.8,35
20-03-2024,23:45:00,231.46,0.07,16.2,4
21-03-2024,00:00:00,233.08,0.1,23.31,58
21-03-2024,00:15:00,232.56,0.07,16.28,41
21-03-2024,00:30:00,233.5,0.04,9.34,23
21-03-2024,00:45:00,232.39,0.05,11.62,29
21-03-2024,00:00:00,231.0,0.04,9.24,23
21-03-2024,00:15:00,238.46,0.09,21.46,54
21-03-2024,00:30:00,234.17,0.08,18.73,47
21-03-2024,00:45:00,237.2,0.09,21.35,53
21-03-2024,01:00:00,232.91,0.06,13.97,35
21-03-2024,01:15:00,231.5,0.09,20.84,52
21-03-2024,01:30:00,236.91,0.08,18.95,47
21-03-2024,01:45:00,233.57,0.05,11.68,29
21-03-2024,02:00:00,239.82,0.03,7.19,18
21-03-2024,02:15:00,239.51,0.06,14.37,36
21-03-2024,02:30:00,235.79,0.09,21.22,53
21-03-2024,02:45:00,237.8,0.09,21.4,53
21-03-2024,03:00:00,232.98,0.04,9.32,23
21-03-2024,03:15:00,231.6,0.08,18.53,46
21-03-2024,03:30:00,231.52,0.09,20.84,52
21-03-2024,03:45:00,232.75,0.08,18.62,47
21-03-2024,04:00:00,239.59,0.04,9.58,24
21-03-2024,04:15:00,236.18,0.09,21.26,53
21-03-2024,04:30:00,239.54,0.04,9.58,24
21-03-2024,04:45:00,237.03,0.06,14.22,36
21-03-2024,05:00:00,238.74,0.08,19.1,48
21-03-2024,05:15:00,239.59,0.06,14.38,36
21-03-2024,05:30:00,238.72,0.07,16.71,42
21-03-2024,05:45:00,232.87,0.06,13.97,35
21-03-2024,06:00:00,236.34,0.08,18.91,47
21-03-2024,06:15:00,235.17,0.09,21.17,53
21-03-2024,06:30:00,238.62,0.04,9.54,24
21-03-2024,06:45:00,238.12,0.08,19.05,48
21-03-2024,07:00:00,230.5,0.06,13.83,35
21-03-2024,07:15:00,232.29,0.1,23.23,58
21-03-2024,07:30:00,237.11,0.09,21.34,53
21-03-2024,07:45:00,236.48,0.08,18.92,47
21-03-2024,08:00:00,236.68,0.05,11.83,3
21-03-2024,08:15:00,238.77,0.09,21.49,54
21-03-2024,08:30:00,230.6,0.04,9.22,23
21-03-2024,08:45:00,234.88,0.04,9.4,24
21-03-2024,09:00:00,236.08,0.05,11.8,3
21-03-2024,09:15:00,236.97,0.07,16.59,41
21-03-2024,09:30:00,238.53,0.05,11.93,3
21-03-2024,09:45:00,230.94,0.06,13.86,35
21-03-2024,10:00:00,232.47,0.09,20.92,52
21-03-2024,10:15:00,238.28,0.07,16.68,42
21-03-2024,10:30:00,236.11,0.07,16.53,41
21-03-2024,10:45:00,236.7,0.04,9.47,24
21-03-2024,11:00:00,233.04,0.03,6.99,17
21-03-2024,11:15:00,239.02,0.06,14.34,36
21-03-2024,11:30:00,230.93,0.06,13.86,35
21-03-2024,11:45:00,238.25,0.04,9.53,24
21-03-2024,12:00:00,231.68,0.05,11.58,29
21-03-2024,12:15:00,230.9,0.07,16.16,4
21-03-2024,12:30:00,235.6,0.05,11.78,29
21-03-2024,12:45:00,232.84,0.07,16.3,41
21-03-2024,13:00:00,233.46,0.1,23.35,58
21-03-2024,13:15:00,231.88,0.08,18.55,46
21-03-2024,13:30:00,236.15,0.03,7.08,18
21-03-2024,13:45:00,233.84,0.08,18.71,47
21-03-2024,14:00:00,233.45,0.04,9.34,23
21-03-2024,14:15:00,234.89,0.05,11.74,29
21-03-2024,14:30:00,231.45,0.1,23.14,58
21-03-2024,14:45:00,237.21,0.08,18.98,47
21-03-2024,15:00:00,237.49,0.07,16.62,42
21-03-2024,15:15:00,239.81,0.08,19.18,48
21-03-2024,15:30:00,238.22,0.04,9.53,24
21-03-2024,15:45:00,234.04,0.08,18.72,47
21-03-2024,16:00:00,238.55,0.04,9.54,24
21-03-2024,16:15:00,238.61,0.04,9.54,24
21-03-2024,16:30:00,236.38,0.06,14.18,35
