Date,Time,Voltage (V),Current (A),Power (W),Energy (kWh)
15-03-2024,00:15:00,232.68,0.07,16.29,0.0041
15-03-2024,00:30:00,231.05,0.06,13.86,0.0035
15-03-2024,00:45:00,234.47,0.09,21.1,0.0053
15-03-2024,01:00:00,233.39,0.07,16.34,0.0041
15-03-2024,01:15:00,236.28,0.08,18.9,0.0047
15-03-2024,01:30:00,237.65,0.03,7.13,0.0018
15-03-2024,01:45:00,237.25,0.08,18.98,0.0047
15-03-2024,02:00:00,234.09,0.04,9.36,0.0023
15-03-2024,02:15:00,239.69,0.03,7.19,0.0018
15-03-2024,02:30:00,234.88,0.07,16.44,0.0041
15-03-2024,02:45:00,235.06,0.1,23.51,0.0059
15-03-2024,03:00:00,230.64,0.04,9.23,0.0023
15-03-2024,03:15:00,237.58,0.09,21.38,0.0053
15-03-2024,03:30:00,230.77,0.06,13.85,0.0035
15-03-2024,03:45:00,236.29,0.05,11.81,0.003
15-03-2024,04:00:00,239.51,0.04,9.58,0.0024
15-03-2024,04:15:00,238.86,0.09,21.5,0.0054
15-03-2024,04:30:00,231.3,0.06,13.88,0.0035
15-03-2024,04:45:00,238.64,0.04,9.55,0.0024
15-03-2024,05:00:00,237.3,0.1,23.73,0.0059
15-03-2024,05:15:00,231.65,0.08,18.53,0.0046
15-03-2024,05:30:00,232.68,0.05,11.63,0.0029
15-03-2024,05:45:00,230.73,0.09,20.77,0.0052
15-03-2024,06:00:00,237.84,0.09,21.41,0.0054
15-03-2024,06:15:00,233.63,0.06,14.02,0.0035
15-03-2024,06:30:00,239.29,0.09,21.54,0.0054
15-03-2024,06:45:00,238.21,0.09,21.44,0.0054
15-03-2024,07:00:00,230.22,0.09,20.72,0.0052
15-03-2024,07:15:00,231.11,0.07,16.18,0.004
15-03-2024,07:30:00,231.62,0.07,16.21,0.0041
15-03-2024,07:45:00,236.19,0.08,18.9,0.0047
15-03-2024,08:00:00,230.48,0.03,6.91,0.0017
15-03-2024,08:15:00,238.37,0.06,14.3,0.0036
15-03-2024,08:30:00,232.13,0.04,9.29,0.0023
15-03-2024,08:45:00,237.32,0.1,23.73,0.0059
15-03-2024,09:00:00,230.29,0.08,18.42,0.0046
15-03-2024,09:15:00,239.67,0.05,11.98,0.003
15-03-2024,09:30:00,239.5,0.07,16.77,0.0042
15-03-2024,09:45:00,236.56,0.05,11.83,0.003
15-03-2024,10:00:00,238.68,0.06,14.32,0.0036
15-03-2024,10:15:00,239.77,0.05,11.99,0.003
15-03-2024,10:30:00,235.47,0.05,11.77,0.0029
15-03-2024,10:45:00,237.33,0.06,14.24,0.0036
15-03-2024,11:00:00,232.04,0.09,20.88,0.0052
15-03-2024,11:15:00,235.06,0.06,14.1,0.0035
15-03-2024,11:30:00,233.44,0.09,21.01,0.0053
15-03-2024,11:45:00,233.24,0.09,20.99,0.0052
15-03-2024,12:00:00,232.98,0.06,13.98,0.0035
15-03-2024,12:15:00,232.33,0.08,18.59,0.0046
15-03-2024,12:30:00,239.16,0.04,9.57,0.0024
15-03-2024,12:45:00,239.68,0.03,7.19,0.0018
15-03-2024,13:00:00,233.01,0.04,9.32,0.0023
15-03-2024,13:15:00,231.87,0.06,13.91,0.0035
15-03-2024,13:30:00,233.83,0.07,16.37,0.0041
15-03-2024,13:45:00,236.14,0.06,14.17,0.0035
15-03-2024,14:00:00,231.94,0.08,18.56,0.0046
15-03-2024,14:15:00,231.46,0.06,13.89,0.0035
15-03-2024,14:30:00,231.02,0.04,9.24,0.0023
15-03-2024,14:45:00,238.2,0.1,23.82,0.006
15-03-2024,15:00:00,236.76,0.04,9.47,0.0024
15-03-2024,15:15:00,234.53,0.07,16.42,0.0041
15-03-2024,15:30:00,238.62,0.06,14.32,0.0036
15-03-2024,15:45:00,230.58,0.04,9.22,0.0023
15-03-2024,16:00:00,230.78,0.07,16.15,0.004
15-03-2024,16:15:00,239.78,0.1,23.98,0.006
15-03-2024,16:30:00,236.89,0.05,11.84,0.003
15-03-2024,16:45:00,234.55,0.1,23.46,0.0059
15-03-2024,17:00:00,233.18,0.03,7,0.0018
15-03-2024,17:15:00,232.68,0.03,6.98,0.0017
15-03-2024,17:30:00,233.36,0.03,7,0.0018
15-03-2024,17:45:00,239.02,0.08,19.12,0.0048
15-03-2024,18:00:00,237.67,0.05,11.88,0.003
15-03-2024,18:15:00,234.23,0.03,7.03,0.0018
15-03-2024,18:30:00,231.77,0.07,16.22,0.0041
15-03-2024,18:45:00,235.66,0.04,9.43,0.0024
15-03-2024,19:00:00,237.63,0.05,11.88,0.003
15-03-2024,19:15:00,233.47,0.09,21.01,0.0053
15-03-2024,19:30:00,231.29,0.04,9.25,0.0023
15-03-2024,19:45:00,237.61,0.09,21.38,0.0053
15-03-2024,20:00:00,237.23,0.06,14.23,0.0036
15-03-2024,20:15:00,232.25,0.05,11.61,0.0029
15-03-2024,20:30:00,231.9,0.07,16.23,0.0041
15-03-2024,20:45:00,238.99,0.09,21.51,0.0054
15-03-2024,21:00:00,234.04,0.09,21.06,0.0053
15-03-2024,21:15:00,232.08,0.08,18.57,0.0046
15-03-2024,21:30:00,234.5,0.1,23.45,0.0059
15-03-2024,21:45:00,236.4,0.08,18.91,0.0047
15-03-2024,22:00:00,239.8,0.06,14.39,0.0036
15-03-2024,22:15:00,231.89,0.07,16.23,0.0041
15-03-2024,22:30:00,234.65,0.06,14.08,0.0035
15-03-2024,22:45:00,231.51,0.06,13.89,0.0035
15-03-2024,23:00:00,231.64,0.05,11.58,0.0029
15-03-2024,23:15:00,231.89,0.06,13.91,0.0035
15-03-2024,23:30:00,233.87,0.07,16.37,0.0041
15-03-2024,23:45:00,232.34,0.07,16.26,0.0041
16-03-2024,00:00:00,238.06,0.08,19.04,0.0048
16-03-2024,00:15:00,235.93,0.04,9.44,0.0024
16-03-2024,00:30:00,232.09,0.05,11.6,0.0029
16-03-2024,00:45:00,234.04,0.1,23.4,0.0058
16-03-2024,00:00:00,230.01,0.05,11.5,0.0029
16-03-2024,00:15:00,235.15,0.07,16.46,0.0041
16-03-2024,00:30:00,239.83,0.08,19.19,0.0048
16-03-2024,00:45:00,230.31,0.03,6.91,0.0017
16-03-2024,01:00:00,232.91,0.03,6.99,0.0017
16-03-2024,01:15:00,238.51,0.07,16.7,0.0042
16-03-2024,01:30:00,231.01,0.08,18.48,0.0046
16-03-2024,01:45:00,235.33,0.07,16.47,0.0041
16-03-2024,02:00:00,231.44,0.04,9.26,0.0023
16-03-2024,02:15:00,234.86,0.05,11.74,0.0029
16-03-2024,02:30:00,232.25,0.07,16.26,0.0041
16-03-2024,02:45:00,239.97,0.05,12,0.003
16-03-2024,03:00:00,232.33,0.04,9.29,0.0023
16-03-2024,03:15:00,233.86,0.1,23.39,0.0058
16-03-2024,03:30:00,234.69,0.05,11.73,0.0029
16-03-2024,03:45:00,237.42,0.04,9.5,0.0024
16-03-2024,04:00:00,232.56,0.06,13.95,0.0035
16-03-2024,04:15:00,239.71,0.1,23.97,0.006
16-03-2024,04:30:00,239.42,0.1,23.94,0.006
16-03-2024,04:45:00,237.93,0.09,21.41,0.0054
16-03-2024,05:00:00,236.79,0.07,16.58,0.0041
16-03-2024,05:15:00,236.72,0.03,7.1,0.0018
16-03-2024,05:30:00,236.5,0.09,21.29,0.0053
16-03-2024,05:45:00,234.74,0.04,9.39,0.0023
16-03-2024,06:00:00,234.36,0.08,18.75,0.0047
16-03-2024,06:15:00,231.75,0.1,23.18,0.0058
16-03-2024,06:30:00,237.52,0.05,11.88,0.003
16-03-2024,06:45:00,232.37,0.08,18.59,0.0046
16-03-2024,07:00:00,235.09,0.09,21.16,0.0053
16-03-2024,07:15:00,233.67,0.08,18.69,0.0047
16-03-2024,07:30:00,237.08,0.08,18.97,0.0047
16-03-2024,07:45:00,233.61,0.09,21.02,0.0053
16-03-2024,08:00:00,232.63,0.05,11.63,0.0029
16-03-2024,08:15:00,233.79,0.07,16.37,0.0041
16-03-2024,08:30:00,238.12,0.09,21.43,0.0054
16-03-2024,08:45:00,238.6,0.1,23.86,0.006
16-03-2024,09:00:00,230.15,0.03,6.9,0.0017
16-03-2024,09:15:00,230.96,0.07,16.17,0.004
16-03-2024,09:30:00,236.13,0.09,21.25,0.0053
16-03-2024,09:45:00,234.98,0.1,23.5,0.0059
16-03-2024,10:00:00,236.73,0.09,21.31,0.0053
16-03-2024,10:15:00,238.64,0.08,19.09,0.0048
16-03-2024,10:30:00,230.9,0.08,18.47,0.0046
16-03-2024,10:45:00,230.09,0.08,18.41,0.0046
16-03-2024,11:00:00,231.6,0.06,13.9,0.0035
16-03-2024,11:15:00,230.7,0.08,18.46,0.0046
16-03-2024,11:30:00,236.26,0.05,11.81,0.003
16-03-2024,11:45:00,235.74,0.05,11.79,0.0029
16-03-2024,12:00:00,234.25,0.1,23.43,0.0059
16-03-2024,12:15:00,234.1,0.05,11.71,0.0029
16-03-2024,12:30:00,233.27,0.09,20.99,0.0052
16-03-2024,12:45:00,237.77,0.07,16.64,0.0042
16-03-2024,13:00:00,235.72,0.07,16.5,0.0041
16-03-2024,13:15:00,237.56,0.07,16.63,0.0042
16-03-2024,13:30:00,231.73,0.08,18.54,0.0046
16-03-2024,13:45:00,236.91,0.07,16.58,0.0041
16-03-2024,14:00:00,239.11,0.1,23.91,0.006
16-03-2024,14:15:00,231.57,0.04,9.26,0.0023
16-03-2024,14:30:00,235.79,0.06,14.15,0.0035
16-03-2024,14:45:00,237.13,0.05,11.86,0.003
16-03-2024,15:00:00,232.37,0.05,11.62,0.0029
16-03-2024,15:15:00,232.83,0.04,9.31,0.0023
16-03-2024,15:30:00,239.1,0.05,11.96,0.003
16-03-2024,15:45:00,231.48,0.09,20.83,0.0052
16-03-2024,16:00:00,237.76,0.04,9.51,0.0024
16-03-2024,16:15:00,230.42,0.03,6.91,0.0017
16-03-2024,16:30:00,233.95,0.1,23.39,0.0058
16-03-2024,16:45:00,235.1,0.06,14.11,0.0035
16-03-2024,17:00:00,236.79,0.04,9.47,0.0024
16-03-2024,17:15:00,238.11,0.08,19.05,0.0048
16-03-2024,17:30:00,230.34,0.03,6.91,0.0017
16-03-2024,17:45:00,237.26,0.09,21.35,0.0053
16-03-2024,18:00:00,231.78,0.07,16.22,0.0041
16-03-2024,18:15:00,233.97,0.08,18.72,0.0047
16-03-2024,18:30:00,234.48,0.04,9.38,0.0023
16-03-2024,18:45:00,237.05,0.09,21.33,0.0053
16-03-2024,19:00:00,237.21,0.08,18.98,0.0047
16-03-2024,19:15:00,230.48,0.06,13.83,0.0035
16-03-2024,19:30:00,230.26,0.05,11.51,0.0029
16-03-2024,19:45:00,230.31,0.07,16.12,0.004
16-03-2024,20:00:00,238.34,0.06,14.3,0.0036
16-03-2024,20:15:00,237.74,0.09,21.4,0.0053
16-03-2024,20:30:00,236.77,0.04,9.47,0.0024
16-03-2024,20:45:00,232.76,0.04,9.31,0.0023
16-03-2024,21:00:00,233.73,0.04,9.35,0.0023
16-03-2024,21:15:00,234.32,0.08,18.75,0.0047
16-03-2024,21:30:00,232.41,0.04,9.3,0.0023
16-03-2024,21:45:00,237.62,0.03,7.13,0.0018
16-03-2024,22:00:00,238.68,0.06,14.32,0.0036
16-03-2024,22:15:00,234.61,0.07,16.42,0.0041
16-03-2024,22:30:00,237.3,0.07,16.61,0.0042
16-03-2024,22:45:00,239.47,0.04,9.58,0.0024
16-03-2024,23:00:00,239.92,0.07,16.79,0.0042
16-03-2024,23:15:00,231.49,0.07,16.2,0.004
16-03-2024,23:30:00,236.51,0.08,18.92,0.0047
16-03-2024,23:45:00,232.9,0.05,11.65,0.0029
17-03-2024,00:00:00,230.36,0.06,13.82,0.0035
17-03-2024,00:15:00,230.53,0.04,9.22,0.0023
17-03-2024,00:30:00,234.03,0.09,21.06,0.0053
17-03-2024,00:45:00,238.13,0.09,21.43,0.0054
17-03-2024,00:00:00,231.01,0.09,20.79,0.0052
17-03-2024,00:15:00,234.92,0.09,21.14,0.0053
17-03-2024,00:30:00,235.46,0.09,21.19,0.0053
17-03-2024,00:45:00,231.78,0.07,16.22,0.0041
17-03-2024,01:00:00,238.58,0.08,19.09,0.0048
17-03-2024,01:15:00,234.48,0.04,9.38,0.0023
17-03-2024,01:30:00,234.31,0.07,16.4,0.0041
17-03-2024,01:45:00,239.45,0.06,14.37,0.0036
17-03-2024,02:00:00,233.6,0.09,21.02,0.0053
17-03-2024,02:15:00,239.58,0.06,14.37,0.0036
17-03-2024,02:30:00,238.62,0.09,21.48,0.0054
17-03-2024,02:45:00,236.39,0.04,9.46,0.0024
17-03-2024,03:00:00,238.75,0.05,11.94,0.003
17-03-2024,03:15:00,238.13,0.04,9.53,0.0024
17-03-2024,03:30:00,239.27,0.09,21.53,0.0054
17-03-2024,03:45:00,238.2,0.08,19.06,0.0048
17-03-2024,04:00:00,234.97,0.07,16.45,0.0041
17-03-2024,04:15:00,239.02,0.09,21.51,0.0054
17-03-2024,04:30:00,230.09,0.04,9.2,0.0023
17-03-2024,04:45:00,234.32,0.09,21.09,0.0053
17-03-2024,05:00:00,237.28,0.06,14.24,0.0036
17-03-2024,05:15:00,234.88,0.09,21.14,0.0053
17-03-2024,05:30:00,238.43,0.09,21.46,0.0054
17-03-2024,05:45:00,235.96,0.06,14.16,0.0035
17-03-2024,06:00:00,237.25,0.09,21.35,0.0053
17-03-2024,06:15:00,231.09,0.08,18.49,0.0046
17-03-2024,06:30:00,230.69,0.09,20.76,0.0052
17-03-2024,06:45:00,236.53,0.07,16.56,0.0041
17-03-2024,07:00:00,230.58,0.04,9.22,0.0023
17-03-2024,07:15:00,238.42,0.08,19.07,0.0048
17-03-2024,07:30:00,239.65,0.03,7.19,0.0018
17-03-2024,07:45:00,232.71,0.05,11.64,0.0029
17-03-2024,08:00:00,236.91,0.09,21.32,0.0053
17-03-2024,08:15:00,235.72,0.06,14.14,0.0035
17-03-2024,08:30:00,231.94,0.06,13.92,0.0035
17-03-2024,08:45:00,233.86,0.03,7.02,0.0018
17-03-2024,09:00:00,238.36,0.09,21.45,0.0054
17-03-2024,09:15:00,234.75,0.09,21.13,0.0053
17-03-2024,09:30:00,235.87,0.09,21.23,0.0053
17-03-2024,09:45:00,232.21,0.04,9.29,0.0023
17-03-2024,10:00:00,238.56,0.05,11.93,0.003
17-03-2024,10:15:00,235.87,0.08,18.87,0.0047
17-03-2024,10:30:00,234.31,0.03,7.03,0.0018
17-03-2024,10:45:00,230.25,0.05,11.51,0.0029
17-03-2024,11:00:00,236.87,0.1,23.69,0.0059
17-03-2024,11:15:00,230.56,0.09,20.75,0.0052
17-03-2024,11:30:00,235.32,0.09,21.18,0.0053
17-03-2024,11:45:00,230.74,0.06,13.84,0.0035
17-03-2024,12:00:00,233.48,0.09,21.01,0.0053
17-03-2024,12:15:00,237.92,0.07,16.65,0.0042
17-03-2024,12:30:00,237.29,0.08,18.98,0.0047
17-03-2024,12:45:00,231.11,0.09,20.8,0.0052
17-03-2024,13:00:00,230.35,0.09,20.73,0.0052
17-03-2024,13:15:00,237.58,0.1,23.76,0.0059
17-03-2024,13:30:00,236.64,0.04,9.47,0.0024
17-03-2024,13:45:00,235.35,0.05,11.77,0.0029
17-03-2024,14:00:00,238.06,0.09,21.43,0.0054
17-03-2024,14:15:00,238.15,0.04,9.53,0.0024
17-03-2024,14:30:00,233.95,0.03,7.02,0.0018
17-03-2024,14:45:00,230.13,0.03,6.9,0.0017
17-03-2024,15:00:00,237.3,0.09,21.36,0.0053
17-03-2024,15:15:00,238.05,0.09,21.42,0.0054
17-03-2024,15:30:00,238.7,0.09,21.48,0.0054
17-03-2024,15:45:00,233.99,0.04,9.36,0.0023
17-03-2024,16:00:00,239.07,0.06,14.34,0.0036
17-03-2024,16:15:00,231.64,0.09,20.85,0.0052
17-03-2024,16:30:00,239.05,0.03,7.17,0.0018
17-03-2024,16:45:00,231.01,0.07,16.17,0.004
17-03-2024,17:00:00,235.95,0.06,14.16,0.0035
17-03-2024,17:15:00,236.98,0.08,18.96,0.0047
17-03-2024,17:30:00,235.77,0.09,21.22,0.0053
17-03-2024,17:45:00,231.27,0.03,6.94,0.0017
17-03-2024,18:00:00,235.62,0.1,23.56,0.0059
17-03-2024,18:15:00,239.19,0.06,14.35,0.0036
17-03-2024,18:30:00,237.28,0.05,11.86,0.003
17-03-2024,18:45:00,237.02,0.03,7.11,0.0018
17-03-2024,19:00:00,234.83,0.04,9.39,0.0023
17-03-2024,19:15:00,230.34,0.05,11.52,0.0029
17-03-2024,19:30:00,230.41,0.09,20.74,0.0052
17-03-2024,19:45:00,239.62,0.09,21.57,0.0054
17-03-2024,20:00:00,233.66,0.03,7.01,0.0018
17-03-2024,20:15:00,234.7,0.09,21.12,0.0053
17-03-2024,20:30:00,232.95,0.06,13.98,0.0035
17-03-2024,20:45:00,237.86,0.06,14.27,0.0036
17-03-2024,21:00:00,239.29,0.05,11.96,0.003
17-03-2024,21:15:00,233.77,0.08,18.7,0.0047
17-03-2024,21:30:00,233.7,0.09,21.03,0.0053
17-03-2024,21:45:00,239.38,0.09,21.54,0.0054
17-03-2024,22:00:00,237.72,0.03,7.13,0.0018
17-03-2024,22:15:00,231.81,0.06,13.91,0.0035
17-03-2024,22:30:00,238.36,0.03,7.15,0.0018
17-03-2024,22:45:00,238.21,0.07,16.67,0.0042
17-03-2024,23:00:00,237.69,0.1,23.77,0.0059
17-03-2024,23:15:00,233.74,0.1,23.37,0.0058
17-03-2024,23:30:00,237.04,0.07,16.59,0.0041
17-03-2024,23:45:00,230.17,0.09,20.72,0.0052
18-03-2024,00:00:00,231.76,0.09,20.86,0.0052
18-03-2024,00:15:00,236.85,0.04,9.47,0.0024
18-03-2024,00:30:00,236.8,0.09,21.31,0.0053
18-03-2024,00:45:00,237.66,0.05,11.88,0.003
18-03-2024,00:00:00,230.46,0.08,18.44,0.0046
18-03-2024,00:15:00,233.73,0.07,16.36,0.0041
18-03-2024,00:30:00,237.11,0.04,9.48,0.0024
18-03-2024,00:45:00,239.63,0.06,14.38,0.0036
18-03-2024,01:00:00,238.26,0.07,16.68,0.0042
18-03-2024,01:15:00,232.24,0.07,16.26,0.0041
18-03-2024,01:30:00,230.39,0.05,11.52,0.0029
18-03-2024,01:45:00,237.89,0.08,19.03,0.0048
18-03-2024,02:00:00,236.31,0.07,16.54,0.0041
18-03-2024,02:15:00,238.98,0.1,23.9,0.006
18-03-2024,02:30:00,235.02,0.09,21.15,0.0053
18-03-2024,02:45:00,234.31,0.06,14.06,0.0035
18-03-2024,03:00:00,231,0.1,23.1,0.0058
18-03-2024,03:15:00,236.55,0.05,11.83,0.003
18-03-2024,03:30:00,235.62,0.04,9.42,0.0024
18-03-2024,03:45:00,234.57,0.03,7.04,0.0018
18-03-2024,04:00:00,232.38,0.09,20.91,0.0052
18-03-2024,04:15:00,231.63,0.09,20.85,0.0052
18-03-2024,04:30:00,233.14,0.06,13.99,0.0035
18-03-2024,04:45:00,239.74,0.05,11.99,0.003
18-03-2024,05:00:00,236.36,0.1,23.64,0.0059
18-03-2024,05:15:00,230.43,0.09,20.74,0.0052
18-03-2024,05:30:00,238.82,0.07,16.72,0.0042
18-03-2024,05:45:00,234.44,0.05,11.72,0.0029
18-03-2024,06:00:00,231.24,0.05,11.56,0.0029
18-03-2024,06:15:00,230.88,0.09,20.78,0.0052
18-03-2024,06:30:00,232.12,0.04,9.28,0.0023
18-03-2024,06:45:00,236.58,0.05,11.83,0.003
18-03-2024,07:00:00,238.31,0.06,14.3,0.0036
18-03-2024,07:15:00,235.35,0.09,21.18,0.0053
18-03-2024,07:30:00,239.85,0.04,9.59,0.0024
18-03-2024,07:45:00,233.25,0.1,23.33,0.0058
18-03-2024,08:00:00,231.6,0.06,13.9,0.0035
18-03-2024,08:15:00,238.34,0.07,16.68,0.0042
18-03-2024,08:30:00,232.83,0.04,9.31,0.0023
18-03-2024,08:45:00,231,0.07,16.17,0.004
18-03-2024,09:00:00,239.65,0.08,19.17,0.0048
18-03-2024,09:15:00,234.89,0.07,16.44,0.0041
18-03-2024,09:30:00,232.46,0.09,20.92,0.0052
18-03-2024,09:45:00,232.73,0.09,20.95,0.0052
18-03-2024,10:00:00,239.76,0.1,23.98,0.006
18-03-2024,10:15:00,236.8,0.03,7.1,0.0018
18-03-2024,10:30:00,239.19,0.06,14.35,0.0036
18-03-2024,10:45:00,233.56,0.07,16.35,0.0041
18-03-2024,11:00:00,230.71,0.09,20.76,0.0052
18-03-2024,11:15:00,237.74,0.08,19.02,0.0048
18-03-2024,11:30:00,230.65,0.06,13.84,0.0035
18-03-2024,11:45:00,239.09,0.07,16.74,0.0042
18-03-2024,12:00:00,236.83,0.05,11.84,0.003
18-03-2024,12:15:00,232.23,0.05,11.61,0.0029
18-03-2024,12:30:00,231.11,0.09,20.8,0.0052
18-03-2024,12:45:00,235.73,0.08,18.86,0.0047
18-03-2024,13:00:00,236.42,0.08,18.91,0.0047
18-03-2024,13:15:00,231.11,0.05,11.56,0.0029
18-03-2024,13:30:00,238.36,0.07,16.69,0.0042
18-03-2024,13:45:00,234.89,0.04,9.4,0.0024
18-03-2024,14:00:00,238.83,0.05,11.94,0.003
18-03-2024,14:15:00,230.1,0.07,16.11,0.004
18-03-2024,14:30:00,236.39,0.08,18.91,0.0047
18-03-2024,14:45:00,233.24,0.08,18.66,0.0047
18-03-2024,15:00:00,236.38,0.05,11.82,0.003
18-03-2024,15:15:00,231.91,0.07,16.23,0.0041
18-03-2024,15:30:00,239.27,0.1,23.93,0.006
18-03-2024,15:45:00,235.02,0.06,14.1,0.0035
18-03-2024,16:00:00,234.91,0.09,21.14,0.0053
18-03-2024,16:15:00,233.32,0.04,9.33,0.0023
18-03-2024,16:30:00,232.32,0.09,20.91,0.0052
18-03-2024,16:45:00,233.73,0.09,21.04,0.0053
18-03-2024,17:00:00,235.1,0.07,16.46,0.0041
18-03-2024,17:15:00,233.25,0.04,9.33,0.0023
18-03-2024,17:30:00,237.8,0.1,23.78,0.0059
18-03-2024,17:45:00,237.55,0.05,11.88,0.003
18-03-2024,18:00:00,233.93,0.05,11.7,0.0029
18-03-2024,18:15:00,235.38,0.08,18.83,0.0047
18-03-2024,18:30:00,236.07,0.07,16.52,0.0041
18-03-2024,18:45:00,234.41,0.1,23.44,0.0059
18-03-2024,19:00:00,238.55,0.06,14.31,0.0036
18-03-2024,19:15:00,234.71,0.08,18.78,0.0047
18-03-2024,19:30:00,237.03,0.09,21.33,0.0053
18-03-2024,19:45:00,238.09,0.1,23.81,0.006
18-03-2024,20:00:00,235.85,0.03,7.08,0.0018
18-03-2024,20:15:00,233.55,0.1,23.36,0.0058
18-03-2024,20:30:00,234.56,0.07,16.42,0.0041
18-03-2024,20:45:00,239.4,0.1,23.94,0.006
18-03-2024,21:00:00,235.35,0.04,9.41,0.0024
18-03-2024,21:15:00,234.95,0.08,18.8,0.0047
18-03-2024,21:30:00,231.87,0.03,6.96,0.0017
18-03-2024,21:45:00,237.15,0.05,11.86,0.003
18-03-2024,22:00:00,232.76,0.04,9.31,0.0023
18-03-2024,22:15:00,234.81,0.04,9.39,0.0023
18-03-2024,22:30:00,232.08,0.08,18.57,0.0046
18-03-2024,22:45:00,233.78,0.05,11.69,0.0029
18-03-2024,23:00:00,233.43,0.07,16.34,0.0041
18-03-2024,23:15:00,238.78,0.04,9.55,0.0024
18-03-2024,23:30:00,232.45,0.08,18.6,0.0047
18-03-2024,23:45:00,234.62,0.09,21.12,0.0053
19-03-2024,00:00:00,238.99,0.09,21.51,0.0054
19-03-2024,00:15:00,237.25,0.08,18.98,0.0047
19-03-2024,00:30:00,239.68,0.08,19.17,0.0048
19-03-2024,00:45:00,234.79,0.08,18.78,0.0047
19-03-2024,00:00:00,232.64,0.1,23.26,0.0058
19-03-2024,00:15:00,233.54,0.07,16.35,0.0041
19-03-2024,00:30:00,231.57,0.06,13.89,0.0035
19-03-2024,00:45:00,237.46,0.07,16.62,0.0042
19-03-2024,01:00:00,232.43,0.08,18.59,0.0046
19-03-2024,01:15:00,235.01,0.08,18.8,0.0047
19-03-2024,01:30:00,239.34,0.07,16.75,0.0042
19-03-2024,01:45:00,236.1,0.04,9.44,0.0024
19-03-2024,02:00:00,237.92,0.06,14.28,0.0036
19-03-2024,02:15:00,234.56,0.09,21.11,0.0053
19-03-2024,02:30:00,231.77,0.09,20.86,0.0052
19-03-2024,02:45:00,230.2,0.06,13.81,0.0035
19-03-2024,03:00:00,237.24,0.06,14.23,0.0036
19-03-2024,03:15:00,230.7,0.06,13.84,0.0035
19-03-2024,03:30:00,236.72,0.06,14.2,0.0035
19-03-2024,03:45:00,231.9,0.04,9.28,0.0023
19-03-2024,04:00:00,238.86,0.08,19.11,0.0048
19-03-2024,04:15:00,239.25,0.07,16.75,0.0042
19-03-2024,04:30:00,233.12,0.03,6.99,0.0017
19-03-2024,04:45:00,237.34,0.09,21.36,0.0053
19-03-2024,05:00:00,238.1,0.09,21.43,0.0054
19-03-2024,05:15:00,230.5,0.08,18.44,0.0046
19-03-2024,05:30:00,231.57,0.07,16.21,0.0041
19-03-2024,05:45:00,230.69,0.07,16.15,0.004
19-03-2024,06:00:00,235.1,0.04,9.4,0.0024
19-03-2024,06:15:00,230.03,0.09,20.7,0.0052
19-03-2024,06:30:00,239.87,0.09,21.59,0.0054
19-03-2024,06:45:00,233.01,0.05,11.65,0.0029
19-03-2024,07:00:00,232.41,0.06,13.94,0.0035
19-03-2024,07:15:00,234.98,0.06,14.1,0.0035
19-03-2024,07:30:00,238.92,0.08,19.11,0.0048
19-03-2024,07:45:00,230.95,0.05,11.55,0.0029
19-03-2024,08:00:00,232.48,0.04,9.3,0.0023
19-03-2024,08:15:00,234.14,0.07,16.39,0.0041
19-03-2024,08:30:00,236.14,0.06,14.17,0.0035
19-03-2024,08:45:00,238.64,0.09,21.48,0.0054
19-03-2024,09:00:00,233.32,0.09,21,0.0053
19-03-2024,09:15:00,235.37,0.09,21.18,0.0053
19-03-2024,09:30:00,236.73,0.07,16.57,0.0041
19-03-2024,09:45:00,234.53,0.07,16.42,0.0041
19-03-2024,10:00:00,236.74,0.05,11.84,0.003
19-03-2024,10:15:00,236.46,0.04,9.46,0.0024
19-03-2024,10:30:00,238.44,0.08,19.08,0.0048
19-03-2024,10:45:00,234.87,0.06,14.09,0.0035
19-03-2024,11:00:00,234.15,0.09,21.07,0.0053
19-03-2024,11:15:00,239.7,0.08,19.18,0.0048
19-03-2024,11:30:00,236.1,0.1,23.61,0.0059
19-03-2024,11:45:00,231.92,0.04,9.28,0.0023
19-03-2024,12:00:00,236.53,0.08,18.92,0.0047
19-03-2024,12:15:00,236.07,0.06,14.16,0.0035
19-03-2024,12:30:00,235.47,0.07,16.48,0.0041
19-03-2024,12:45:00,231.64,0.03,6.95,0.0017
19-03-2024,13:00:00,236.79,0.07,16.58,0.0041
19-03-2024,13:15:00,237.56,0.09,21.38,0.0053
19-03-2024,13:30:00,232.66,0.08,18.61,0.0047
19-03-2024,13:45:00,234.16,0.03,7.02,0.0018
19-03-2024,14:00:00,239.74,0.08,19.18,0.0048
19-03-2024,14:15:00,235.43,0.03,7.06,0.0018
19-03-2024,14:30:00,237.24,0.07,16.61,0.0042
19-03-2024,14:45:00,231.58,0.07,16.21,0.0041
19-03-2024,15:00:00,238.69,0.07,16.71,0.0042
19-03-2024,15:15:00,236.06,0.06,14.16,0.0035
19-03-2024,15:30:00,236.97,0.07,16.59,0.0041
19-03-2024,15:45:00,236.36,0.08,18.91,0.0047
19-03-2024,16:00:00,232.7,0.08,18.62,0.0047
19-03-2024,16:15:00,237.06,0.08,18.96,0.0047
19-03-2024,16:30:00,237.89,0.03,7.14,0.0018
19-03-2024,16:45:00,233.52,0.05,11.68,0.0029
